,North,South,East,West,Pickup,Drop
0,0.0,-1.7900461120549749,-1.7793213078420393,0.0,0.0,0.0
1,0.0,-1.4315323256878143,-1.616379760342355,-1.7974809734196886,0.0,0.0
2,0.0,-1.5529856065073389,-1.5307934324730645,-1.5228007569578201,0.0,0.0
3,0.0,-1.4946577608378275,-1.2785075727163253,-1.4891186751341305,0.0,0.0
4,0.0,-0.22146809200299772,0.0,-1.6227794108144495,0.0,0.0
5,-1.786815555268563,-1.5610115875732156,-1.61064292478536,0.0,0.0,0.0
6,-1.5759605158999186,-0.7886142635965523,-1.5165959109549367,-1.5757330313779327,0.0,0.0
7,-1.576493706598145,-1.360033436558017,-1.5022485660623088,-1.492485614402062,0.0,0.0
8,-1.393407739461355,-1.3935081212514833,-0.5206064958644872,-1.4893919646834273,0.0,0.0
9,-1.2737116673561437,5.042162943521317,0.0,-1.5236852972782198,0.0,0.0
10,-1.7540647781707817,-1.0329723755554872,-1.3099812450854684,0.0,0.0,0.0
11,-1.5009126264840165,-1.363653617976411,-1.2765053634015586,-1.36392238496723,0.0,0.0
12,-1.6536286148617427,-0.9305492701466497,-1.2751832076584328,-1.3024201566964764,0.0,0.0
13,-1.4663334553768803,-1.243497369346657,4.725598647258738,-1.4517846456573889,0.0,0.0
14,-1.2748348666004792,-1.451990560368179,0.0,-1.2914379506005853,12.055638283033137,0.0
15,-1.4761381427825195,-1.0894727267541775,2.5209159199368916,0.0,0.0,0.0
16,-1.5085891712212411,-1.4620453493705734,-1.3746424011979141,-1.452483837562726,12.239522406740365,0.0
17,-1.23242611857434,-1.438994889930528,-1.3324358404785481,0.7600695394984693,0.0,0.0
18,0.6699470231948614,-1.415423255722024,-1.563143815832781,-1.1656330544677198,0.0,0.0
19,4.516708641999212,-1.6853320760156274,0.0,-0.9751949166371234,0.0,0.0
20,0.27173655351778403,0.0,-1.5418823378074034,0.0,0.0,0.0
21,-1.2612654488306678,0.0,-1.3716566999587045,-1.3193890548576106,0.0,0.0
22,-1.3910736745936356,0.0,-1.2747874216355388,-1.4012873184747439,0.0,0.0
23,-0.9171244756553367,0.0,-1.4495968943657331,-1.2949718530076284,0.0,0.0
24,0.34140325072526956,0.0,0.0,-1.5201413754701678,0.0,0.0
25,0.0,-1.939593005776695,-1.9344920128134961,0.0,0.0,12.115993596242161
26,0.0,-1.9395658042964734,-1.9472493393658723,0.1653804250800297,0.0,0.0
27,0.0,-1.9453288199066119,-1.951831988835624,-1.9483701864446055,0.0,0.0
28,0.0,-1.960718008623559,-1.921180595885449,-1.9509299721864348,0.0,0.0
29,0.0,-1.9519541970492313,0.0,-1.954521565346509,0.0,13.048784792415622
30,-1.93619849855514,-1.9403308174910956,-1.9545704279003535,0.0,0.0,0.0
31,-1.9421646161247264,-1.9416335759810095,-1.9468482147123287,-1.9494538501125716,0.0,0.0
32,-1.9409343791253408,-1.9350732292492945,-1.949850080691965,-1.9415821243688258,0.0,0.0
33,-1.9564348134891762,-1.9511796704597095,-1.9492516523060877,-1.9430435557333663,0.0,0.0
34,-1.9473067172783605,-1.9456074348092804,0.0,-1.9570983376652795,0.0,0.0
35,-1.9505426920080875,-1.9435231206658015,-1.9506563650993307,0.0,0.0,0.0
36,-1.9448661597030337,-1.9437555401244095,-1.9566874766663556,-1.9440903218294676,0.0,0.0
37,-1.9449640661866248,-1.9556166692496737,-1.9458231146726006,-1.941289241463671,0.0,12.625442523134494
38,-1.947491652483555,-1.3903158591672433,-1.9475137253646768,-1.9445572175839436,0.0,0.0
39,-1.946072124345251,-1.9526965034476484,0.0,-1.8700871565042085,0.0,0.0
40,-1.9510558804816367,-1.9419951067746248,-1.9409924974497237,0.0,0.0,0.0
41,-1.954632353981095,-1.9511006330740939,-1.9626390329726515,-1.9532655448829022,0.0,0.0
42,-1.959454379544049,-1.9566493770809052,-1.5354965746429343,-1.9568852005111292,0.0,0.0
43,-1.9370135861141946,-0.6602176076842083,-1.9079186718447678,-1.9457265861409625,0.0,0.0
44,-1.949162154813345,-1.9418696783954723,0.0,-1.5222787830876827,0.0,0.0
45,-1.9437611445643515,0.0,-1.9348734391590536,0.0,0.0,0.0
46,-1.9476595712889744,0.0,-1.9434482499852772,-1.943491162217986,0.0,0.0
47,-1.9162225119354848,0.0,-1.9396880753243315,-1.943310895524518,0.0,0.0
48,-1.3871057465939929,0.0,-1.3643067529476611,-1.9485428148400228,0.0,0.0
49,-1.8980324315294563,0.0,0.0,-1.4826091898263756,0.0,12.68002008187208
