,North,South,East,West,Pickup,Drop
0,0.0,-1.6869653964022906,-1.7350576472024881,0.0,0.0,0.0
1,0.0,-1.6370815901359959,-1.600802201023953,-1.7064883500311507,0.0,0.0
2,0.0,-1.3741779085884136,-1.3536161723129851,-1.5799359619550009,0.0,0.0
3,0.0,-1.387382131357133,-1.3347006174267355,-1.3625168801783993,0.0,0.0
4,0.0,-1.5514943523734595,0.0,-1.5136563257313336,0.0,0.0
5,-1.5602180358409272,-1.5623911211076802,-1.577734335815749,0.0,0.0,0.0
6,-1.5019916629684587,-0.9474597662719622,-1.4535345571552158,-1.549906574932154,0.0,0.0
7,-1.4464310778841876,-1.2633182727721974,-1.2048443074732953,-1.3305798757176042,0.0,0.0
8,-1.362692711787017,-1.5105208207901784,-1.4478774178823792,-1.3321800715942522,0.0,0.0
9,-1.4947841492543292,-1.5630700744882473,0.0,-1.5250281602719855,0.0,0.0
10,-1.5295999504426452,-1.4981826397591973,-1.056226700493633,0.0,0.0,0.0
11,-1.4971936921942655,3.9644513297943456,-1.4684760678183906,-1.574394786373508,0.0,0.0
12,-1.4349138890586246,-1.2216539672337086,-1.0806526579284863,-0.6752142871802069,0.0,0.0
13,-1.4257277830411303,-1.4035230038234676,-1.4178772190823663,-1.4257789296422805,0.0,0.0
14,-1.4933500520435838,-1.5272461961113522,0.0,-1.48386799572559,13.008902174913327,0.0
15,-1.4649978746846188,-1.3729899811131037,-1.4042218489482845,0.0,0.0,0.0
16,-1.5905330532114947,-1.4503559502402659,-1.4981324170263026,-1.4052171042518027,12.333211247111963,0.0
17,-1.2564041001613657,-1.3924584964875433,-1.5207546808137622,4.29338174645302,0.0,0.0
18,-1.3267921564292786,-1.3779357261438463,-1.3017778932556945,0.02256762716482108,0.0,0.0
19,-1.4857009035636017,-1.559744190781624,0.0,-1.3595496417604094,0.0,0.0
20,-1.144123912373649,0.0,-1.3027611902645093,0.0,0.0,0.0
21,1.9520705581955156,0.0,-1.502175092571332,-1.4985456404590343,0.0,0.0
22,-0.6895602344376874,0.0,-1.4168339724449304,-1.3100979210547574,0.0,0.0
23,-1.3794086504630114,0.0,-1.4025289842602149,-1.4293940008840815,0.0,0.0
24,-1.5951331149960017,0.0,0.0,-1.5948050037195725,0.0,0.0
25,0.0,-1.9259947706016638,-1.8893516394244219,0.0,0.0,12.17398719928845
26,0.0,-1.9264434682086728,-1.917063865204103,-1.9158591477030873,0.0,0.0
27,0.0,-1.9071482777952071,-1.9384384101916992,-1.8956810978562457,0.0,0.0
28,0.0,-1.9342854837344938,-1.9426464830412364,-1.926490448818489,0.0,0.0
29,0.0,-1.9522925446026531,0.0,-1.9508961570012755,0.0,13.50889765040697
30,-1.9313797772431294,-1.933858086675932,-1.9391104280193034,0.0,0.0,0.0
31,-1.936906969721968,-1.9526498966155317,-1.9448599772346065,-1.9498307217317798,0.0,0.0
32,-1.9328094103002442,-1.9245080752725356,-1.9351753708625765,-1.9257126345036653,0.0,0.0
33,-1.9405406059095693,-1.9361932037029403,-1.9429656014996721,-1.925938094470257,0.0,0.0
34,-1.9584758089901473,-1.9501141188908935,0.0,-1.9183204577862962,0.0,0.0
35,-1.9366016975906248,-1.9291482892492045,-1.929621050116709,0.0,0.0,0.0
36,-1.9506655636764425,-1.9453946973320713,3.576962951362964,-1.9458577540318347,0.0,0.0
37,-1.9388700990678527,-1.928610337573724,-1.942671483956855,-1.9370292226902308,0.0,12.48498759927941
38,-1.9432204066312544,-1.9678804429483865,-1.8992373595457326,-1.9523187987365151,0.0,0.0
39,-1.9284391389249054,-1.255626046711491,0.0,-1.9449891295384847,0.0,0.0
40,-1.9303131797187636,-1.9395559848307802,-1.9565259376047142,0.0,0.0,0.0
41,-0.24562451975112798,-1.9689742341517562,-1.9485385946318006,-1.9490643459536114,0.0,0.0
42,-1.9364361808560064,-1.9283884799731685,-1.9620885281012288,-1.9441719603711567,0.0,0.0
43,-1.9558878242809477,-1.959771274001924,-1.962811492411832,-1.9626766912986866,0.0,0.0
44,-1.9505918157798092,2.8062968609557846,0.0,-1.9681106022283108,0.0,0.0
45,-1.9556009271859367,0.0,-1.9570132553413373,0.0,0.0,0.0
46,-1.9622212203533163,0.0,-1.9577780597774657,-1.9647649935339044,0.0,0.0
47,-1.7591027549011384,0.0,-1.9624818436737372,-1.9649969781886074,0.0,0.0
48,-1.9572848680253587,0.0,0.2686911808356425,-1.9603330119432112,0.0,0.0
49,-1.9425565245913408,0.0,0.0,-1.9566070886759122,0.0,12.412386314519095
