,North,South,East,West,Pickup,Drop
0,0.0,-1.6487488292242811,-1.647033572551384,0.0,0.0,0.0
1,0.0,-1.4175355106258716,-1.4386499571370694,-1.4848518283136543,0.0,0.0
2,0.0,-1.3162378989386037,-1.3101036887435813,-1.3093800932238695,0.0,0.0
3,0.0,-1.2267710514888992,-1.2122309337437867,-1.2613919281265717,0.0,0.0
4,0.0,-0.5872263529817693,0.0,-1.4458257760728954,0.0,0.0
5,-1.413275883316969,-1.3960015588260264,-1.3336962515589883,0.0,0.0,0.0
6,-1.3166091149530201,-0.2195386265633676,-1.2110480812675515,-1.2176912216921876,0.0,0.0
7,-1.200035441791182,-1.185885141857981,-1.236296735840937,-1.2032159168844236,0.0,0.0
8,-1.1626176209682177,-0.942110456660265,-1.060174602597784,-1.1760931486098558,0.0,0.0
9,-1.4088701173941824,3.068827689896988,0.0,-1.3534459752467605,0.0,0.0
10,-1.1679166771528968,-1.1369043078952497,-0.9267580650671602,0.0,0.0,0.0
11,-1.37095190172097,3.480810540718273,-1.2616617350411155,-1.3317117183117262,0.0,0.0
12,-1.2496819123139788,-1.1295242620448103,-1.1477379906993401,-0.8709011463521759,0.0,0.0
13,-1.1093705014394883,-1.1263220561077425,1.9186918408328801,-1.095153227136711,0.0,0.0
14,-1.365148668609084,-1.356882278135982,0.0,-1.3616028668312334,12.459833014957768,0.0
15,-1.2898785244878785,-1.33708111755691,-1.3445707587165758,0.0,0.0,0.0
16,-1.3937377281343548,-1.3766402969220124,-1.3330447741463214,-1.4123996964372663,12.199083396601,0.0
17,-1.3154524527813896,-1.3081355539974715,-1.2173437995907166,1.459594192749654,0.0,0.0
18,-1.1559833553357497,-1.165898780122251,-1.2128664999849796,-1.0725510472672792,0.0,0.0
19,3.903773378253121,-1.3329944850559876,0.0,-1.3714247248667637,0.0,0.0
20,-1.325810235672028,0.0,-1.3788891301197546,0.0,0.0,0.0
21,-0.26444435286717805,0.0,-1.261395920687094,-1.2517531899549579,0.0,0.0
22,-1.0980700332844067,0.0,-1.1922061680651892,-1.1943431053911773,0.0,0.0
23,-1.2173993138257726,0.0,-1.1845401895675507,-1.2338198732298806,0.0,0.0
24,-0.09821151975342238,0.0,0.0,-1.3214848391837029,0.0,0.0
25,0.0,-1.6934468697042053,-1.6744223517643124,0.0,0.0,12.193126276118155
26,0.0,-1.6362273839229031,-1.6894267702755181,-1.4731907537949744,0.0,0.0
27,0.0,-1.6607443757595834,-1.632563389096835,-1.5888451641170123,0.0,0.0
28,0.0,-1.7064627976956848,-1.6886560519363947,-1.6938354133214641,0.0,0.0
29,0.0,-1.756748628060375,0.0,-1.740055871160657,0.0,12.47681888145421
30,-1.6972469569522106,-1.6718683249845645,-1.6994997820113964,0.0,0.0,0.0
31,-1.5994517176436498,-1.6311276596257698,-1.6060713826355235,-1.6178232811236806,0.0,0.0
32,-1.6569125839300567,-1.6756306235456615,-1.6882581760280235,-1.6536650423302806,0.0,0.0
33,-1.6802244575200058,-1.6842971245370106,-1.6749262357495738,-1.661366135229269,0.0,0.0
34,-1.7425930013666886,-1.7054786464210063,0.0,-1.750912672331923,0.0,0.0
35,-1.5878834729988118,-1.6689196554604937,-1.5695085828481392,0.0,0.0,0.0
36,-1.676358607446131,-1.6768509164074827,-1.7372670303516284,-1.6535925055101746,0.0,0.0
37,-1.7686221581248294,-1.745378680147853,-1.7515348917863678,-1.749850908141095,0.0,12.521771205819489
38,-1.7319924489059715,-1.7228224727123163,-1.7395502805241114,-1.7219895918564798,0.0,0.0
39,-1.7350025018947988,-1.7444785328793102,0.0,-1.7217893456251985,0.0,0.0
40,-1.6737807104231655,-1.6865897479785954,-1.6970685499079075,0.0,0.0,0.0
41,-1.5949767385342641,-1.7026446641814166,-1.7161840498236574,-1.714593754426608,0.0,0.0
42,-1.7400824653436338,-1.7243920899074148,-1.7280318344146766,-1.7195306400856154,0.0,0.0
43,-1.6965604231784028,-1.6909792279906737,-1.7083079748597323,-1.7067905456260604,0.0,0.0
44,-1.7861441692089914,-1.7845772754747578,0.0,-1.7742338160991409,0.0,0.0
45,-1.7036109719938528,0.0,-1.6875474805168555,0.0,0.0,0.0
46,-1.6382590735181932,0.0,-1.7011637348645658,-1.7021848063262666,0.0,0.0
47,-1.6841853746911277,0.0,-1.7261649418370943,-1.6936583231744238,0.0,0.0
48,-1.7374787631434516,0.0,-1.733867843015757,-1.7336019316793154,0.0,0.0
49,-1.7951230036807553,0.0,0.0,-1.8166838237784657,0.0,12.619310980596994
