,North,South,East,West,Pickup,Drop
0,0.0,-1.5144329162499943,-1.5591865649066634,0.0,0.0,0.0
1,0.0,-1.1109064944583293,-1.4405398095272814,-1.5436553104979875,0.0,0.0
2,0.0,-1.2882828687884207,-1.3393826689213948,-1.4504880378027343,0.0,0.0
3,0.0,-1.4034769893076158,-1.4320256542895966,-1.3719454844010635,0.0,0.0
4,0.0,-1.5208434308369811,0.0,-1.5298813744128748,0.0,0.0
5,-1.5710613986314517,-1.064154927770373,-0.920954456390092,0.0,0.0,0.0
6,-1.0348440613804915,-0.8781110720116168,-1.0828479164370628,-1.4282274018315044,0.0,0.0
7,-1.3355586335104686,-1.2704415959462436,-1.2655847738923558,-1.0312017436650285,0.0,0.0
8,-1.3209864005623921,-1.2365666819005856,-1.4273529221865537,-1.3550736252279854,0.0,0.0
9,-1.5595202899426166,-1.4369222515982651,0.0,-1.4716751529630652,0.0,0.0
10,-1.2001069762709125,-1.1482637154373223,-1.1447905024262794,0.0,0.0,0.0
11,-1.259176408915013,-1.278133388157078,-1.2076639753228124,-1.307358394064448,0.0,0.0
12,-1.4339471645860629,-1.0836373942325972,-1.3607494158848439,-0.9912255065893814,0.0,0.0
13,-1.2308185934568443,-1.2491072360888207,0.7424489338780206,-1.290493202833809,0.0,0.0
14,-1.3939052665729705,-1.4037196936340572,0.0,-1.3774982360205184,12.251736241349082,0.0
15,-1.320920963512329,-1.2608559430779305,-1.2580948429837806,0.0,0.0,0.0
16,-1.3554008177026518,-1.3814916232790688,-1.4389347265044239,-1.3230659688642687,12.267925099358667,0.0
17,-1.2634300968691063,-1.1455899041304647,-1.3105851057924327,-1.3636395342484162,0.0,0.0
18,-1.2404816428171097,-1.218782609687402,-0.97824083032133,-1.0987732881088712,0.0,0.0
19,2.019116229254523,-1.5152612659012017,0.0,-0.9780565923183092,0.0,0.0
20,-1.2176524463749938,0.0,-1.211714390065938,0.0,0.0,0.0
21,-1.2871318813821973,0.0,-1.26560511930112,-1.2385808216701166,0.0,0.0
22,-1.1541376708276823,0.0,-1.2539354167808805,-1.25549710091873,0.0,0.0
23,-1.2877043236934338,0.0,-1.2714674800311507,-1.3368300144374983,0.0,0.0
24,-1.3021829640464213,0.0,0.0,-1.490753618563593,0.0,0.0
25,0.0,-1.9065432492007246,-1.8929716690615312,0.0,0.0,12.241535943128126
26,0.0,-1.7729093165904395,-1.9236241043371618,-1.9184853636163406,0.0,0.0
27,0.0,-1.9002064932148028,-1.9107664865305738,-1.9144015010230584,0.0,0.0
28,0.0,-1.9271718329468892,-1.9066990208682917,-1.9322958288738614,0.0,0.0
29,0.0,-1.939949142632184,0.0,-1.9574368403671638,0.0,12.925674128757919
30,-1.9096267399790454,-1.931485822273392,-1.9083423920825136,0.0,0.0,0.0
31,-1.9378559412004313,-1.896902368477548,-1.9397149003189744,-1.9025963621115594,0.0,0.0
32,-1.9385098501100142,-1.83515137486547,-1.940587468473428,-1.9273820373650654,0.0,0.0
33,-1.9382201669400037,-1.9232902226624733,-1.9407594287704992,-1.9198680619563455,0.0,0.0
34,0.3142444934054929,-1.95212311428658,0.0,-1.950323414472055,0.0,0.0
35,-1.9212707938000628,-1.9180201038027498,-1.9300516176688254,0.0,0.0,0.0
36,-1.8824922144708363,-1.8716823269113223,-1.8703331608330158,-1.947422137875417,0.0,0.0
37,-1.9039987318888836,-1.943598269302898,-1.9347425534295724,-1.9064326750769727,0.0,12.752620908883458
38,-1.9367748919183796,-1.931964045123206,-1.9466629844143,-1.9058762586774138,0.0,0.0
39,-1.953642247143435,-1.9550506204231408,0.0,-1.9463514812326062,0.0,0.0
40,-1.8508818688421411,-1.9425450604319259,-1.8968334093776538,0.0,0.0,0.0
41,-1.7752141443607206,-1.9642027178746466,-1.911591423349062,-1.9317510474971251,0.0,0.0
42,-1.9287228266228875,-1.9293918096414595,-1.9270926788265315,-1.8663287209558814,0.0,0.0
43,-1.9389642517911718,-1.9407505644763359,-1.9399123503132407,-1.9403227220489088,0.0,0.0
44,-1.942778291263943,0.2075255079163223,0.0,-1.9473379773804207,0.0,0.0
45,-1.9337606301547474,0.0,-1.9562412461077572,0.0,0.0,0.0
46,-1.9518154281065638,0.0,-1.9519210570913135,-1.9545549837852618,0.0,0.0
47,-1.9019151713279157,0.0,-1.9296345967761614,-1.9479146315160467,0.0,0.0
48,-1.9329435662970234,0.0,-1.9433925896883748,-1.9413882468754176,0.0,0.0
49,-1.9387567901877452,0.0,0.0,-1.9459776447499855,0.0,12.438829850075884
