,North,South,East,West,Pickup,Drop
0,0.0,-1.6894471947303684,-1.7020894356301737,0.0,0.0,0.0
1,0.0,-1.5888984983863508,-1.5804876589095809,-1.5826637434586883,0.0,0.0
2,0.0,-1.5141815555614917,-1.5433990146963037,-1.5439454557188803,0.0,0.0
3,0.0,-1.5224816393218255,-1.5044037811586433,-1.5473924120974185,0.0,0.0
4,0.0,-1.5168104366303785,0.0,-1.6197156840612534,0.0,0.0
5,-1.6217107832190987,-1.5472858512071666,-1.529411496251196,0.0,0.0,0.0
6,-1.4689132447789508,-1.06650839574277,-1.4342765612475195,-1.5087772220538151,0.0,0.0
7,-1.476269434021698,-1.4859838566625594,-1.4430513667449496,-1.4530011147881439,0.0,0.0
8,-1.5072784150828304,-1.4934071289723703,-1.4840357385402618,-1.508634606995642,0.0,0.0
9,-1.5858535185953373,-1.5855698393563238,0.0,-1.5978343763005607,0.0,0.0
10,-1.4291008828952818,-1.2219256036140875,-1.4317954810595852,0.0,0.0,0.0
11,-1.50826984076397,-1.1414559409538205,-1.4883781179808837,-1.5524703471935684,0.0,0.0
12,-1.5148653710117976,-1.4573302755135253,-1.4326151019902276,-0.9610577370683503,0.0,0.0
13,-1.5431928611340802,-1.52644827907416,-1.519652489630528,-1.515701103074607,0.0,0.0
14,-1.5706813601629654,-1.6025391808441045,0.0,-1.5877935636985478,12.295632139707367,0.0
15,-1.4360790849950644,-1.483136100287132,-1.4103858019312934,0.0,0.0,0.0
16,-1.3467049066826118,-1.2256593789400256,-1.4431502583261773,-1.41884009214058,12.240249682486466,0.0
17,-1.517327639279853,-1.493575113051379,-1.4789031889130868,-1.0846730449818756,0.0,0.0
18,-1.4747569833770462,-1.452766294318833,-1.394164152796956,-1.4697008831156757,0.0,0.0
19,0.33366747309391637,-1.523308571933686,0.0,-1.530175913540289,0.0,0.0
20,-1.2533351245102937,0.0,-1.4132405584510068,0.0,0.0,0.0
21,-0.17466951498493066,0.0,-1.4962133712577934,-1.419050810204612,0.0,0.0
22,-1.4324308831881671,0.0,-1.4660004853138537,-1.335341253903151,0.0,0.0
23,-1.5111554266927902,0.0,-1.5124206525938835,-1.5328260068278663,0.0,0.0
24,-1.5979140160171572,0.0,0.0,-1.6351289577878805,0.0,0.0
25,0.0,-1.577159656756404,-1.632436764384192,0.0,0.0,12.195787041365199
26,0.0,-1.5774022364151934,-1.5878281394110405,-0.570273909091825,0.0,0.0
27,0.0,-1.5117962968691372,-1.562159301601275,-1.4982285858396853,0.0,0.0
28,0.0,-1.5908069955704291,-1.5880360733562973,-1.5536551600840898,0.0,0.0
29,0.0,-1.6766250333134152,0.0,-1.6874462825616063,0.0,12.368711058774284
30,-1.5790870922186637,-1.551308125152843,-1.5700650312994848,0.0,0.0,0.0
31,-1.5382460472247215,-1.5437115679986615,-1.5035175397729645,-1.5224735683952921,0.0,0.0
32,-1.5334350731880326,-1.5265392723929618,-1.535794730779481,-1.5257874118955261,0.0,0.0
33,-1.5370598112472122,-1.5884567832563024,-1.5582888538828759,-1.5176066732539562,0.0,0.0
34,-0.6126898369037005,-1.672091513644088,0.0,-1.6674808568374613,0.0,0.0
35,-1.5125247701108433,-1.5024232628019347,-1.5779551951701425,0.0,0.0,0.0
36,-1.583601440754287,-1.5925358073936169,0.3051844748498188,-1.5811106154682537,0.0,0.0
37,-1.6516020511061362,-1.6618636008232088,-1.6672495734914725,-1.6560933756538025,0.0,12.398094566184676
38,-1.5688883833701475,-1.5393792792044332,-1.561314442921422,-0.5357166615950011,0.0,0.0
39,-1.6104325149416188,-1.5250440802812297,0.0,-1.5833842476821047,0.0,0.0
40,-1.5401676304884944,-1.543099590942738,-1.5782709786424614,0.0,0.0,0.0
41,-1.6063119903810892,-1.6812527518749922,-1.676404380021097,-1.675529511560834,0.0,0.0
42,-0.6219674370531111,-1.6442111264820385,-1.5967565627585698,-1.6646143781823155,0.0,0.0
43,-1.5735983854995315,-1.5380573845744927,-1.5357404398516954,-1.603397844114758,0.0,0.0
44,-1.6602862915985404,-1.6625503598743314,0.0,-1.6628565563290492,0.0,0.0
45,-1.5800755159906785,0.0,-1.5472576510885359,0.0,0.0,0.0
46,-1.5700818164251598,0.0,-1.5972121328725375,-1.5743182106429452,0.0,0.0
47,-1.516919967660831,0.0,-1.5636395848385611,-1.533127414851232,0.0,0.0
48,-1.5227874587352808,0.0,-1.6086341905911923,-1.5722804249295104,0.0,0.0
49,-1.651616785342633,0.0,0.0,-1.7116408283578686,0.0,12.310808476392388
